6.372031291568707768e-03,3.665052174123003582e-03,3.406734863994904938e-02,2.028289744243200448e-03,7.203292809899435739e-03,1.403946920990431849e-02,5.478075447771900072e-03,5.016292906221318793e-03,1.151992991696136961e-02,3.205233286184269790e-04,1.207402658196260817e-02,1.593477801452459000e-02,2.310109064541407235e-03,9.554003468771346541e-03,-8.817923584864304637e-03,8.511696034363929256e-03,9.397882186274672534e-03,1.418304817702745885e-02,1.420490888724974116e-02,8.558095993406024046e-03,-7.147101060657452473e-03,-4.692625138517888754e-06,1.586147911141620390e-02,-2.056589275341242154e-03,9.772957462348822941e-03,4.158111581090485204e-02,-5.088275263146937143e-03,1.246764599941650557e-02,5.916310798557292486e-03,-3.110121138228483868e-04,1.163984892960064944e-02,-4.152374439909564847e-03,5.787655242355999041e-03,4.249222440133686857e-03,4.976508954562541137e-03,2.091554841298510700e-03,1.003418433975993354e-02,1.333721789669247738e-02,7.604654593085203966e-03,-3.633315863562084063e-03,6.446358119513716754e-03,1.417139440753587866e-02
2.432001017324690942e-02,3.700061931493690143e-02,1.139859034845293884e-01,4.503477398511385871e-03,2.397036109992640995e-02,8.512874847893646402e-02,3.046542639014487852e-02,6.760832290016241530e-02,5.991017344495586094e-02,3.210112991284089917e-02,1.593477801452459000e-02,1.159269075878213429e-01,3.245845530433885684e-02,2.739480258380914968e-02,5.331405034334842780e-02,3.357599601499348246e-02,2.995047385032289372e-02,-8.456892869854475050e-04,5.297346334958055042e-02,5.336472447627959442e-02,9.278090178730935556e-03,4.030789519996102500e-03,7.028704733724816522e-02,9.499602776493372425e-03,-1.973844170841941234e-02,1.666358124616560132e-01,-2.024779153884377625e-02,2.832424856742790306e-02,-1.420998016058708973e-04,3.288581232078981870e-02,1.670276518457982501e-02,-1.591736106399748449e-03,3.010931213862459363e-02,-6.639906148842086332e-03,1.520552541698499613e-02,2.886740434782864018e-02,6.381583125025719339e-02,9.798324865734618638e-02,2.784275658241391199e-02,3.160771210913079082e-02,-2.144540849207774921e-02,6.345123505418585712e-03
1.283789374463735304e-02,2.743553075927725182e-02,6.032435498014992320e-02,1.764105458212927510e-02,4.276218844907943989e-02,1.040969431569143538e-02,2.341272474559797506e-02,3.918785658943622213e-02,1.091050089157303768e-02,1.762645322605385298e-02,2.310109064541407235e-03,3.245845530433885684e-02,5.488010904445546345e-02,2.047028701314029461e-02,6.838816137767160519e-02,1.796395746294174312e-02,6.690836555339400686e-03,2.703629291247129640e-02,9.661669070396816314e-03,5.998544893710874154e-03,-5.844741825739361955e-04,7.936419396418254238e-03,3.529838760790825723e-03,5.316073707595050414e-03,1.282009561854658038e-02,2.036446031460869069e-02,2.435568671313312339e-02,1.050780258794239627e-02,2.375331444711518622e-02,1.922114572775693309e-02,1.472683996806048098e-02,1.399651842473274670e-02,1.699926989972448677e-02,1.522772779681094354e-02,3.064160889077335512e-02,2.497183493347137836e-02,1.185657324206985247e-02,4.703352432699380026e-02,1.800881550983428683e-02,3.206235975597357402e-02,-1.714330211801569359e-02,1.805879847575099853e-02
4.405451075594311525e-03,1.236325613522857442e-02,3.254534703344873214e-02,1.232739904694424120e-02,1.690126475965376962e-02,2.963791485909588602e-02,2.031115007815294249e-02,8.358878798214713218e-03,1.507393995538200762e-02,-5.053200344289765847e-03,9.554003468771346541e-03,2.739480258380914968e-02,2.047028701314029461e-02,2.814404640541395136e-02,2.188014612590791219e-02,1.551577586902881840e-02,1.086264543209800211e-02,1.253450894267762496e-02,1.586615183240456042e-02,1.126063594981145492e-02,-8.293839914757246412e-03,-2.647481730869616703e-03,1.747078303212026840e-02,7.803897517041050343e-04,4.098600984005273083e-03,4.047162530873776171e-02,6.349004034960453909e-03,5.522120488667946539e-03,1.430588308906916364e-02,7.872543113009417004e-03,1.119069081069437241e-02,4.231899227989524732e-03,9.097452739633787172e-03,1.271564043162722903e-02,9.879293272988866684e-03,6.819234130732794354e-04,9.005540084297235237e-03,2.485794813974698259e-02,1.302274173372219845e-02,2.041568745446468991e-03,6.975361455119342621e-03,1.467573130248254858e-02
1.954367602749250421e-02,5.082131074138618310e-02,3.250159639065195588e-02,2.020165033675105568e-02,5.543669527738545599e-02,1.290177502911666295e-02,3.635437043160626852e-02,4.174336756777538571e-02,5.484038659767784783e-03,3.212788319597080500e-02,-8.817923584864304637e-03,5.331405034334842780e-02,6.838816137767160519e-02,2.188014612590791219e-02,2.116424340777574020e-01,1.148444669069454208e-02,4.167574426153528543e-03,3.540342271273144714e-02,1.142669062375867295e-04,-2.164418757758263239e-03,2.216619640925899387e-02,1.801845631056620337e-02,9.895736993028045672e-04,1.814386692990405114e-02,-6.206585772945982973e-06,-2.044157720696774400e-02,1.634348100196335307e-02,2.342094108732592841e-02,4.245703962670652198e-02,3.066310010616868365e-02,2.362524243131421120e-02,3.182107744376976022e-02,2.444985316418842383e-02,2.028151169608908080e-02,3.784435537185622256e-02,4.694149335668078293e-02,-4.227703373353078678e-03,6.093315207155609176e-02,1.926867894735809217e-02,3.763896633652406842e-02,-5.993258582089477926e-02,1.348123097780205663e-02
1.091636803807468498e-02,1.291735929406325097e-02,6.226603607046023170e-02,7.058127135702934110e-03,2.613675980026267109e-02,2.135047671821361029e-02,3.259764311321466934e-02,2.306665313202037326e-02,3.044693213960956990e-02,1.323934729464318165e-02,8.511696034363929256e-03,3.357599601499348246e-02,1.796395746294174312e-02,1.551577586902881840e-02,1.148444669069454208e-02,3.804861122520557942e-02,1.747300579058157569e-02,1.244717554783725949e-02,2.685878842131621605e-02,1.878061073717810295e-02,1.191021528992863409e-03,-6.657112347699969263e-03,2.623640219807455223e-02,-2.198792434064042106e-05,1.092728268915089951e-02,6.603948033350325042e-02,3.576041399095991353e-03,1.487503687918342171e-02,1.036551601764264079e-02,2.816130582694490771e-03,1.477835140564053538e-02,-1.259818267991242267e-03,1.829415332452973691e-02,9.304756625110465959e-03,1.115569117516397070e-02,6.538904983148140920e-03,1.891019425847255062e-02,3.243537494741345617e-02,1.128705928826194763e-02,2.571782080611103097e-02,-1.184385835470023497e-02,1.899457836577878728e-02
1.022328360872666250e-02,9.215313655033712317e-03,3.543384437464711101e-02,4.256095222143430057e-03,1.244772398830740895e-02,2.585060217177804348e-02,1.783457277409522881e-02,1.448387395070382250e-02,2.613576664449084042e-02,8.893725166823244349e-03,9.397882186274672534e-03,2.995047385032289372e-02,6.690836555339400686e-03,1.086264543209800211e-02,4.167574426153528543e-03,1.747300579058157569e-02,1.826583700402170662e-02,7.563176720763942901e-03,1.746322781624551693e-02,1.575402493342816998e-02,-4.869798332172039709e-03,-6.438019736299272107e-03,2.341481543503060384e-02,5.652600654606765307e-04,3.711012897016397437e-03,6.078426388050661711e-02,5.553626352094612428e-05,1.379815897616914339e-02,7.710887464431281230e-03,8.296852329241263932e-05,1.027293955818744074e-02,-4.981616119657346006e-03,8.296308707302543425e-03,4.928360169335581700e-03,3.042858040952269309e-04,5.981608618455445080e-03,1.776358324193639052e-02,2.329189367102513578e-02,8.740872500897608338e-03,9.705548556341897504e-03,1.281576505112193591e-03,1.260384753562344626e-02
1.663889782795575575e-02,6.612064511442989484e-03,4.517025700065870758e-02,1.658922558467521360e-02,4.536022087609566794e-02,-1.701476103098794115e-02,2.155414130902746136e-03,1.804480817288242741e-03,-1.304997062774253778e-02,1.215727141117977327e-02,1.418304817702745885e-02,-8.456892869854475050e-04,2.703629291247129640e-02,1.253450894267762496e-02,3.540342271273144714e-02,1.244717554783725949e-02,7.563176720763942901e-03,6.437815500187837880e-02,2.544364689354247210e-03,-1.485999202244380965e-02,-1.566057869566590821e-02,-3.959335129678906093e-03,2.220650359417635205e-03,-3.580600489110432900e-03,4.405314073057770702e-02,2.018825947314109234e-03,4.560747909913460095e-03,2.365441011507816299e-02,3.629881151798417666e-02,-1.784807098681177873e-02,3.429965661614753358e-02,4.716003497208180739e-03,1.578806761794421948e-02,2.261698369088933902e-02,2.143637691391957548e-02,1.503292187806453024e-02,-6.855518663282889232e-03,-1.575727172913600179e-03,9.541974678416338673e-03,-8.514787970518924998e-04,-8.314802668557242163e-03,4.476442823816520478e-02
1.155689861665126078e-02,1.487349472304589672e-02,7.461752303684698884e-02,-1.917225015526588527e-03,1.199891352769601009e-02,4.129795527670120786e-02,1.943794584708040396e-02,2.760034621704979263e-02,3.819135007711862984e-02,2.554182444385176554e-03,1.420490888724974116e-02,5.297346334958055042e-02,9.661669070396816314e-03,1.586615183240456042e-02,1.142669062375867295e-04,2.685878842131621605e-02,1.746322781624551693e-02,2.544364689354247210e-03,3.667578673278058116e-02,2.985183878426335424e-02,7.267613395657178052e-04,1.002096953214917869e-03,4.017338090689129282e-02,1.738649502863392517e-03,-6.644876042412042275e-04,1.016972475220065397e-01,-1.125078968786032661e-02,1.728718952236463907e-02,-1.672220216334312313e-03,1.466259063454788611e-02,1.070899757449270649e-02,-4.913427701094242282e-03,1.559304331636612515e-02,-8.230725690970487791e-04,8.847193154668442708e-03,6.251230054170776353e-03,3.108173335675694024e-02,4.753979737314464882e-02,1.434243272101630266e-02,1.227194413716401616e-02,-6.597498529541213214e-03,1.079353013055166927e-02
7.483002127701698925e-03,1.470049203493636186e-02,5.535745299538061964e-02,-2.613756343716007978e-03,-6.566696188009642698e-04,4.494409277670761982e-02,1.966846007692231099e-02,3.168179955290971461e-02,3.813750899077167356e-02,1.130964400336058502e-02,8.558095993406024046e-03,5.336472447627959442e-02,5.998544893710874154e-03,1.126063594981145492e-02,-2.164418757758263239e-03,1.878061073717810295e-02,1.575402493342816998e-02,-1.485999202244380965e-02,2.985183878426335424e-02,3.248486628939468990e-02,5.754969770070206790e-03,3.283397278528104625e-03,3.501339379420075060e-02,2.979577502874305745e-03,-1.500896927596528929e-02,9.058204134582853451e-02,-8.957103438627518968e-03,1.108715772847398799e-02,-9.240737702450185428e-03,1.923137653473754385e-02,1.701167631877626134e-03,-5.483489280902906216e-03,1.059964232132974520e-02,-7.130453618810678185e-03,3.264879805910117332e-03,7.690868782150955124e-03,3.421013701232722415e-02,4.884915942212329082e-02,1.259349407958100867e-02,1.624756715615206792e-02,-1.780087281168795136e-03,-3.643223865994001890e-03
-1.826994658217271890e-03,5.695723967046371558e-03,7.046778734587767854e-04,-4.824277063750059998e-03,-7.671674709813734554e-03,-5.528931326710163647e-04,6.070836650130750911e-03,1.298975251543703704e-02,2.371115236358665741e-03,1.603322627794242020e-02,-7.147101060657452473e-03,9.278090178730935556e-03,-5.844741825739361955e-04,-8.293839914757246412e-03,2.216619640925899387e-02,1.191021528992863409e-03,-4.869798332172039709e-03,-1.566057869566590821e-02,7.267613395657178052e-04,5.754969770070206790e-03,1.743182616348668001e-02,9.204235684106172599e-03,-9.953732660858843635e-04,3.231005727924838797e-03,-1.398106299509762826e-02,-8.086243312419853779e-03,-5.722633519668781504e-03,3.869392351711237210e-04,-9.259281383894197096e-03,1.134229298493021412e-02,-5.147234409094816714e-03,2.775107938613402894e-03,3.034948348818648865e-03,-8.805725402754373612e-03,3.357449892120561215e-03,7.846312649594870334e-03,4.459066276746978010e-03,1.303518130368248179e-02,-6.286961784293349864e-04,1.356348136434836621e-02,-1.546509671357317733e-02,-1.475442293716525133e-02
-1.493712168699526475e-03,9.275135680202592492e-03,1.575730237036213413e-02,-3.616783377897120864e-03,-5.439323327428628729e-03,-3.660288511918343909e-03,2.597098330501979024e-03,1.338571554112264438e-02,2.093033379764976847e-04,5.647807367678557219e-03,-4.692625138517888754e-06,4.030789519996102500e-03,7.936419396418254238e-03,-2.647481730869616703e-03,1.801845631056620337e-02,-6.657112347699969263e-03,-6.438019736299272107e-03,-3.959335129678906093e-03,1.002096953214917869e-03,3.283397278528104625e-03,9.204235684106172599e-03,1.917767197971689472e-02,-7.618867119057251558e-03,1.961036790650694424e-03,-4.228040209838322683e-03,-1.033407400340769638e-02,2.083508007772654456e-03,4.587690793276184495e-03,-3.720147732658688530e-03,1.876182578373741805e-02,-1.302747272609528417e-03,4.108041476579103214e-03,-2.895622020678454648e-04,-3.909324614658104408e-03,1.379812657230705154e-02,1.020054619267230303e-02,1.442961684186240198e-03,1.987273693107859118e-02,5.165059891517812321e-03,5.840287906577843607e-03,-4.030364612881243841e-03,-7.487652975557067443e-03
1.579298333779782446e-02,1.336232290243352140e-02,7.189140596836694763e-02,-8.736880642023586675e-04,1.127688342102326630e-02,5.772461004066051227e-02,1.379651069295848714e-02,2.852651832998439815e-02,4.081641727979369583e-02,9.553142363986142152e-03,1.586147911141620390e-02,7.028704733724816522e-02,3.529838760790825723e-03,1.747078303212026840e-02,9.895736993028045672e-04,2.623640219807455223e-02,2.341481543503060384e-02,2.220650359417635205e-03,4.017338090689129282e-02,3.501339379420075060e-02,-9.953732660858843635e-04,-7.618867119057251558e-03,5.583333598221230931e-02,2.540270134130115723e-03,-7.098589052666364092e-03,1.277657491655039002e-01,-2.424728654735812394e-02,1.935919032166853390e-02,-2.879630602686257014e-03,7.813587212159123913e-03,1.329825257261464840e-02,-8.337872544912456815e-03,1.875917847938879043e-02,-4.551221195355909660e-03,-4.663856914201288209e-04,6.821462990182908248e-03,4.101267400627865017e-02,4.758228806290831781e-02,1.403194091002610278e-02,7.033853181121044879e-03,-7.099016437982560469e-03,1.083101890066195255e-02
1.557187724166396144e-03,5.592947643646924843e-03,2.732437906314476479e-03,-8.596461156839436957e-04,2.139864815839073384e-03,5.904703541826899181e-03,1.899269622637881662e-03,6.349291542740475788e-03,4.789278288631969131e-03,-4.519663492724591424e-04,-2.056589275341242154e-03,9.499602776493372425e-03,5.316073707595050414e-03,7.803897517041050343e-04,1.814386692990405114e-02,-2.198792434064042106e-05,5.652600654606765307e-04,-3.580600489110432900e-03,1.738649502863392517e-03,2.979577502874305745e-03,3.231005727924838797e-03,1.961036790650694424e-03,2.540270134130115723e-03,2.999916162782200087e-03,-5.229259497786426653e-03,5.920905993630829270e-03,8.310123576283631264e-04,1.899119927780424375e-04,-3.536647600852352107e-04,6.492842265060467036e-03,-1.890123387024898738e-03,2.506273363176373791e-03,1.063256100446078808e-03,-1.130442529333961811e-03,1.389139082343588717e-03,3.788740705894478797e-03,2.631997568961652600e-03,9.700632355075476665e-03,1.383403909427339921e-03,4.293502345638537145e-03,-6.746594685670212303e-03,-3.338433929287948701e-03
8.346096697352232280e-03,-1.707179055036887666e-03,2.650991474672698134e-02,8.708218697444708098e-03,2.919655788624113402e-02,-2.550304844188710368e-02,1.900286249659844827e-03,-7.519641880477516069e-03,-9.786907107082550364e-03,-5.889222908269512499e-04,9.772957462348822941e-03,-1.973844170841941234e-02,1.282009561854658038e-02,4.098600984005273083e-03,-6.206585772945982973e-06,1.092728268915089951e-02,3.711012897016397437e-03,4.405314073057770702e-02,-6.644876042412042275e-04,-1.500896927596528929e-02,-1.398106299509762826e-02,-4.228040209838322683e-03,-7.098589052666364092e-03,-5.229259497786426653e-03,3.802034367338526233e-02,-1.072906902349127223e-02,9.809022701053491874e-03,1.366329609387013228e-02,2.376731834226306767e-02,-1.721471035978941466e-02,2.102973030378509772e-02,6.834313082178634187e-04,6.586536888700794852e-03,1.768133119036162382e-02,1.332045646663495425e-02,3.514311826231011123e-03,-1.231497757375886286e-02,-1.328802263029045007e-02,2.964262617865938160e-03,-1.316010464564839342e-03,-7.095047294415781193e-04,3.323616211178167384e-02
3.959198844855497251e-02,3.845162171095851955e-02,2.001777388636006849e-01,-5.078926901562160097e-03,3.036556453157206181e-02,1.364660225497898449e-01,4.079930835441498288e-02,8.338449260053139300e-02,1.158490999223894952e-01,1.490552303217784411e-02,4.158111581090485204e-02,1.666358124616560132e-01,2.036446031460869069e-02,4.047162530873776171e-02,-2.044157720696774400e-02,6.603948033350325042e-02,6.078426388050661711e-02,2.018825947314109234e-03,1.016972475220065397e-01,9.058204134582853451e-02,-8.086243312419853779e-03,-1.033407400340769638e-02,1.277657491655039002e-01,5.920905993630829270e-03,-1.072906902349127223e-02,3.248322764910639426e-01,-3.698703042706662225e-02,4.856197491195106408e-02,-8.481825984465580365e-03,3.157414015029330612e-02,2.685686763139690653e-02,-2.261419462864626417e-02,4.029149569099720746e-02,-9.118146653101085949e-03,7.117611719520058368e-03,2.024387028936098717e-02,1.046669198371022735e-01,1.331816257427886896e-01,3.905770161580977146e-02,3.005720211689371507e-02,-8.178669692287551460e-03,2.761860794092598284e-02
-2.439228843493808536e-03,7.389031739633717885e-03,-6.636305836828480971e-03,9.635183041733956857e-03,1.473151219605848411e-02,-1.536536180614960119e-02,1.750135681260925336e-02,3.114489587132770153e-03,1.489847528714821363e-03,-5.978518186678759630e-03,-5.088275263146937143e-03,-2.024779153884377625e-02,2.435568671313312339e-02,6.349004034960453909e-03,1.634348100196335307e-02,3.576041399095991353e-03,5.553626352094612428e-05,4.560747909913460095e-03,-1.125078968786032661e-02,-8.957103438627518968e-03,-5.722633519668781504e-03,2.083508007772654456e-03,-2.424728654735812394e-02,8.310123576283631264e-04,9.809022701053491874e-03,-3.698703042706662225e-02,3.649286307188464445e-02,-6.394442415425876172e-03,1.405239916201179821e-02,5.808302721604440694e-03,-3.415438541770064815e-03,7.548215173124505663e-03,-5.063719216143916513e-03,1.417579223150003745e-02,1.004243966701344991e-02,2.560094332933352933e-03,-1.326215365034426677e-02,1.911125767412958113e-03,2.819040786718144710e-03,1.662526731705932931e-02,5.496204424697117077e-03,4.948990180240999542e-03
